This file was generated by MCCTexturePackDumper.
Name                            	  Format	Size    	Offset  
REACH_HOPPER_ROCKETRACE01       	    DXT1	0x17CF8   	0x90A010  
REACH_HOPPER_ROCKETRACE02       	    DXT1	0x17CF8   	0x924010  
REACH_HOPPER_ROCKETRACE03       	    DXT1	0x17CF8   	0x93E010  
REACH_HOPPER_TEAMSLAYER         	    DXT1	0x17CF8   	0x958010  
REACH_HOPPER_2V2HARDCORE        	    DXT1	0x17CF8   	0x972010  
H1_HOPPER_2V2                   	    DXT1	0x17CF8   	0x98C010  
H1_HOPPER_4V4                   	    DXT1	0x17CF8   	0x9A6010  
MCC_HOPPER_ODSTFF_1             	    DXT1	0x17CF8   	0x9C0010  
MCC_HOPPER_ODSTFF_2             	    DXT1	0x17CF8   	0x9DA010  
MCC_HOPPER_ODSTFF_3             	    DXT1	0x17CF8   	0x9F4010  
MCC_HOPPER_ODSTFF_4             	    DXT1	0x17CF8   	0xA0E010  
MCC_HOPPER_H3RECON_1            	    DXT1	0x17CF8   	0xA28010  
MCC_HOPPER_H3RECON_2            	    DXT1	0x17CF8   	0xA42010  
MCC_HOPPER_H3RECON_3            	    DXT1	0x17CF8   	0xA5C010  
