This file was generated by MCCTexturePackDumper.
Name                            	  Format	Size    	Offset  
MEDAL_ZOMBIEKILLINGSPREE        	    DXT5	0x1900    	0x116210  
MEDAL_THEANCIENTONE             	    DXT5	0x1900    	0x117B10  
MEDAL_ALPHACONVERSION           	    DXT5	0x1900    	0x119410  
MEDAL_ARMASSIST                 	    DXT5	0x1900    	0x11AD10  
MEDAL_ARMSTOPPED                	    DXT5	0x1900    	0x11C610  
MEDAL_BALLHOLDER                	    DXT5	0x1900    	0x11DF10  
MEDAL_BALLKEEPER                	    DXT5	0x1900    	0x11F810  
MEDAL_BALLMASTER                	    DXT5	0x1900    	0x121110  
MEDAL_BALLSASSINATION           	    DXT5	0x1900    	0x122A10  
MEDAL_BASECAPTUREINITIATED      	    DXT5	0x1900    	0x124310  
MEDAL_BASECAPTURED              	    DXT5	0x1900    	0x125C10  
MEDAL_BASECONQUEROR             	    DXT5	0x1900    	0x127510  
MEDAL_BALLHOG                   	    DXT5	0x1900    	0x128E10  
MEDAL_BASEDEFENSE               	    DXT5	0x1900    	0x12A710  
MEDAL_BASEOFFENSE               	    DXT5	0x1900    	0x12C010  
MEDAL_BASESAVED                 	    DXT5	0x1900    	0x12D910  
MEDAL_BEACONARMED               	    DXT5	0x1900    	0x12F210  
MEDAL_BEACONCONVERTED           	    DXT5	0x1900    	0x130B10  
MEDAL_BREACH                    	    DXT5	0x1900    	0x132410  
MEDAL_CAPTUREASSIST             	    DXT5	0x1900    	0x133D10  
MEDAL_CAPTUREINITIATIONASSIST   	    DXT5	0x1900    	0x135610  
MEDAL_CARRIER                   	    DXT5	0x1900    	0x136F10  
MEDAL_CARRIERKILLASSIST         	    DXT5	0x1900    	0x138810  
MEDAL_CATCH                     	    DXT5	0x1900    	0x13A110  
MEDAL_CHIEFENGINEER             	    DXT5	0x1900    	0x13BA10  
MEDAL_CLEVER                    	    DXT5	0x1900    	0x13D310  
MEDAL_COMEBACKKILL              	    DXT5	0x1900    	0x13EC10  
MEDAL_CONVERTASSIST             	    DXT5	0x1900    	0x140510  
MEDAL_CONVERTSTOPPED            	    DXT5	0x1900    	0x141E10  
MEDAL_DEMOLITIONEXPERT          	    DXT5	0x1900    	0x143710  
MEDAL_EXECUTION                 	    DXT5	0x1900    	0x145010  
MEDAL_EXPERTEXTRACTION          	    DXT5	0x1900    	0x146910  
MEDAL_EXTRACTIONASSIST          	    DXT5	0x1900    	0x148210  
MEDAL_FIRSTPOINT                	    DXT5	0x1900    	0x149B10  
MEDAL_FIRSTTOUCH                	    DXT5	0x1900    	0x14B410  
MEDAL_FLAGASSIST                	    DXT5	0x1900    	0x14CD10  
MEDAL_FLAGCAPTURE               	    DXT5	0x1900    	0x14E610  
MEDAL_FLAGCARRIERKILL           	    DXT5	0x1900    	0x14FF10  
MEDAL_FLAGCHAMPION              	    DXT5	0x1900    	0x151810  
MEDAL_FLAGDEFENSE               	    DXT5	0x1900    	0x153110  
MEDAL_FLAGDRIVER                	    DXT5	0x1900    	0x154A10  
MEDAL_FLAGJOUST                 	    DXT5	0x1900    	0x156310  
MEDAL_FLAGKILL                  	    DXT5	0x1900    	0x157C10  
MEDAL_FLAGRETURNED              	    DXT5	0x1900    	0x159510  
MEDAL_FLAGRUNNER                	    DXT5	0x1900    	0x15AE10  
MEDAL_FLAGTAKEN                 	    DXT5	0x1900    	0x15C710  
MEDAL_FLAGSASSINATION           	    DXT5	0x1900    	0x15E010  
MEDAL_FLOODEXTERMINATOR         	    DXT5	0x1900    	0x15F910  
MEDAL_FLOODHUNTER               	    DXT5	0x1900    	0x161210  
MEDAL_FLOODKILL                 	    DXT5	0x1900    	0x162B10  
MEDAL_FLOODSURVIVOR             	    DXT5	0x1900    	0x164410  
MEDAL_FORTIFICATIONASSIST       	    DXT5	0x1900    	0x165D10  
MEDAL_FINALCONVERSION           	    DXT5	0x1900    	0x167610  
MEDAL_CONVERTASSIST             	    DXT5	0x1900    	0x168F10  
MEDAL_EXTERMINATION             	    DXT5	0x1900    	0x16A810  
MEDAL_FLOODCONVERSION           	    DXT5	0x1900    	0x16C110  
MEDAL_FLOODVICTORY              	    DXT5	0x1900    	0x16DA10  
MEDAL_GOTCHA!                   	    DXT5	0x1900    	0x16F310  
MEDAL_GRAVEMIND                 	    DXT5	0x1900    	0x170C10  
MEDAL_HAILTOTHEKING             	    DXT5	0x1900    	0x172510  
MEDAL_HERO!                     	    DXT5	0x1900    	0x173E10  
MEDAL_HILLASSIST                	    DXT5	0x1900    	0x175710  
MEDAL_HILLDOMINANCE             	    DXT5	0x1900    	0x177010  
MEDAL_HILLOFFENSE               	    DXT5	0x1900    	0x178910  
MEDAL_INFECTOR                  	    DXT5	0x1900    	0x17A210  
MEDAL_INTERCEPTION              	    DXT5	0x1900    	0x17BB10  
MEDAL_INVINCIBLE                	    DXT5	0x1900    	0x17D410  
MEDAL_KILLSHOT!                 	    DXT5	0x1900    	0x17ED10  
MEDAL_KILLINGFRENZY             	    DXT5	0x1900    	0x180610  
MEDAL_KINGASSIST                	    DXT5	0x1900    	0x181F10  
MEDAL_KINGJOUST                 	    DXT5	0x1900    	0x183810  
MEDAL_KINGKILL                  	    DXT5	0x1900    	0x185110  
MEDAL_KINGSLAYER                	    DXT5	0x1900    	0x186A10  
MEDAL_KINGSPREE                 	    DXT5	0x1900    	0x188310  
MEDAL_KINGTACULAR               	    DXT5	0x1900    	0x189C10  
MEDAL_LONGBOMB                  	    DXT5	0x1900    	0x18B510  
MEDAL_MAGICHANDS                	    DXT5	0x1900    	0x18CE10  
MEDAL_NICECATCH!                	    DXT5	0x1900    	0x18E710  
MEDAL_REGICIDE                  	    DXT5	0x1900    	0x190010  
MEDAL_REGIMECHANGE              	    DXT5	0x1900    	0x191910  
MEDAL_REIGNOFTERROR             	    DXT5	0x1900    	0x193210  
MEDAL_RESUPPLYASSIST            	    DXT5	0x1900    	0x194B10  
MEDAL_ROADTRIP                  	    DXT5	0x1900    	0x196410  
MEDAL_SAPPER                    	    DXT5	0x1900    	0x197D10  
MEDAL_SAVIOR                    	    DXT5	0x1900    	0x199610  
MEDAL_SECURITYCHIEF             	    DXT5	0x1900    	0x19AF10  
MEDAL_SHIELDDOORDESTROYED       	    DXT5	0x1900    	0x19C810  
MEDAL_SHOTGUNSPREE              	    DXT5	0x1900    	0x19E110  
MEDAL_SITEDEFENSE               	    DXT5	0x1900    	0x19FA10  
MEDAL_SITEEXTRACTED             	    DXT5	0x1900    	0x1A1310  
MEDAL_SITEOFFENSE               	    DXT5	0x1900    	0x1A2C10  
MEDAL_SITESAVIOUR               	    DXT5	0x1900    	0x1A4510  
MEDAL_SLICE'NDICE               	    DXT5	0x1900    	0x1A5E10  
MEDAL_SMOOTHMOVES               	    DXT5	0x1900    	0x1A7710  
MEDAL_SNIPERSPREE               	    DXT5	0x1900    	0x1A9010  
MEDAL_SURVIVOR                  	    DXT5	0x1900    	0x1AA910  
MEDAL_TURRETDESTROYED           	    DXT5	0x1900    	0x1AC210  
MEDAL_UNFRIGGENBELIEVABLE       	    DXT5	0x1900    	0x1ADB10  
MEDAL_VEHICLEDOMINANCE          	    DXT5	0x1900    	0x1AF410  
MEDAL_HILLDEFENSE               	    DXT5	0x1900    	0x1B0D10  
MEDAL_ISEEYOU                   	    DXT5	0x1900    	0x1B2610  
MEDAL_TURRETBUILT               	    DXT5	0x1900    	0x1B3F10  
MEDAL_KILLVIP                   	    DXT5	0x1900    	0x1B5810  
MEDAL_KILLJUGGERNAUT            	    DXT5	0x1900    	0x1B7110  
MEDAL_IMMOVEABLEOBJECT          	    DXT5	0x1900    	0x1B8A10  
MEDAL_LASTMANSTANDING           	    DXT5	0x1900    	0x1BA310  
MEDAL_TOPSCORER                 	    DXT5	0x1900    	0x1BBC10  
MEDAL_YOINK                     	    DXT5	0x1900    	0x1BD510  
